i,refi,refq
1068,0.753718,-0.657198
1069,0.639820,0.768525
1070,-0.782932,0.622108
1071,-0.604072,-0.796930
1072,0.810513,-0.585721
1073,0.567064,0.823674
1074,-0.836405,0.548112
1075,-0.528875,-0.848700
1076,0.860553,-0.509361
1077,0.489582,0.871957
1078,-0.882907,0.469548
1079,-0.449270,-0.893396
1080,0.903420,-0.428757
1081,0.408020,0.912973
1082,-0.922050,0.387071
1083,-0.365920,-0.930646
1084,0.938758,-0.344578
1085,0.323057,0.946379
1086,-0.953508,0.301367
1087,-0.279521,-0.960140
1088,0.966271,-0.257528
1089,0.235401,0.971898
1090,-0.977019,0.213152
1091,-0.190791,-0.981631
1092,0.985730,-0.168331
1093,0.145784,0.989316
1094,-0.992387,0.123160
1095,-0.100472,-0.994940
1096,0.996974,-0.077732
1097,0.054951,0.998489
1098,-0.999483,0.032142
1099,-0.009315,-0.999957
1100,0.999909,0.013516
1101,-0.036340,0.999340
1102,-0.998249,-0.059145
1103,0.081919,-0.996639
1104,0.994509,0.104651
1105,-0.127328,0.991861
1106,-0.988695,-0.149938
1107,0.172471,-0.985015
1108,0.980820,0.194913
1109,-0.217254,0.976115
1110,-0.970901,-0.239482
1111,0.261585,-0.965181
1112,0.958957,0.283551
1113,-0.305370,0.952234
1114,-0.945014,-0.327030
1115,0.348519,-0.937302
1116,0.929101,0.369826
1117,-0.390941,0.920416
1118,-0.911251,-0.411851
1119,0.432548,-0.901611
1120,0.891501,0.453018
1121,-0.473253,0.880927
1122,-0.869893,-0.493241
1123,0.512972,-0.858406
1124,0.846471,0.532435
1125,-0.551621,0.834095
1126,-0.821284,-0.570519
1127,0.589120,-0.808046
1128,0.794386,0.607414
1129,-0.625391,0.780312
1130,-0.765831,-0.643042
1131,0.660358,-0.750951
1132,0.735679,0.677330
1133,-0.693949,0.720024
1134,-0.703994,-0.710206
1135,0.726093,-0.687597
1136,0.670841,0.741601
1137,-0.756723,0.653736
1138,-0.636290,-0.771450
1139,0.785775,-0.618512
1140,0.600412,0.799691
1141,-0.813190,0.581999
1142,-0.563282,-0.826265
1143,0.838909,-0.544272
1144,0.524978,0.851116
1145,-0.862879,0.505411
1146,-0.485580,-0.874192
1147,0.885050,-0.465496
1148,0.445169,0.895446
1149,-0.905376,0.424611
1150,-0.403830,-0.914834
1151,0.923815,-0.382840
1152,0.361650,0.932314
1153,-0.940327,0.340271
1154,-0.318715,-0.947851
1155,0.954880,-0.296993
1156,0.275116,0.961411
1157,-0.967441,0.253096
1158,-0.230943,-0.972967
1159,0.977986,-0.208671
1160,0.186289,0.982495
1161,-0.986492,0.163811
1162,-0.141247,-0.989974
1163,0.992941,-0.118609
1164,0.095910,0.995390
1165,-0.997320,0.073161
1166,-0.050373,-0.998730
1167,0.999620,-0.027559
1168,0.004731,0.999989
1169,-0.999836,-0.018099
1170,0.040921,-0.999162
1171,0.997968,0.063720
1172,-0.086487,0.996253
1173,-0.994019,-0.109209
1174,0.131873,-0.991267
1175,0.987998,0.154469
1176,-0.176984,0.984214
1177,-0.979917,-0.199407
1178,0.221727,-0.975109
1179,0.969793,0.243930
1180,-0.266007,0.963971
1181,-0.957647,-0.287944
1182,0.309732,-0.950824
1183,0.943505,0.331358
1184,-0.352812,0.935694
1185,-0.927396,-0.374081
1186,0.395156,-0.918614
1187,0.909353,0.416025
1188,-0.436676,0.899619
1189,-0.889415,-0.457100
1190,0.477286,-0.878748
1191,0.867623,0.497223
1192,-0.516901,0.856045
1193,-0.844021,-0.536310
1194,0.555439,-0.831558
1195,0.818660,0.574278
1196,-0.592818,0.805336
1197,-0.791593,-0.611049
1198,0.628962,-0.777436
1199,0.762875,0.646546
1200,-0.663794,0.747916
1201,-0.732566,-0.680696
1202,0.697242,-0.716835
1203,0.700731,0.713426
1204,-0.729237,0.684261
1205,-0.667434,-0.744669
1206,0.759712,-0.650260
1207,0.632747,0.774359
1208,-0.788602,0.614903
1209,-0.596740,-0.802435
1210,0.815849,-0.578265
1211,0.559489,0.828838
1212,-0.841395,0.540421
1213,-0.521071,-0.853513
1214,0.865187,-0.501450
1215,0.481567,0.876409
1216,-0.887175,0.461434
1217,-0.441060,-0.897478
1218,0.907313,-0.420456
1219,0.399632,0.916675
1220,-0.925560,0.378601
1221,-0.357372,-0.933962
1222,0.941877,-0.335957
1223,0.314367,0.949302
1224,-0.956231,0.292613
1225,-0.270706,-0.962662
1226,0.968591,-0.248658
1227,0.226481,0.974016
1228,-0.978932,0.204185
1229,-0.181783,-0.983339
1230,0.987232,-0.159287
1231,0.136707,0.990611
1232,-0.993474,0.114056
1233,-0.091346,-0.995819
1234,0.997645,-0.068588
1235,0.045794,0.998951
1236,-0.999736,0.022977
1237,-0.000147,-1.000000
1238,0.999743,0.022683
1239,-0.045501,0.998964
1240,-0.997665,-0.068295
1241,0.091053,-0.995846
1242,0.993508,0.113764
1243,-0.136416,0.990652
1244,-0.987279,-0.158997
1245,0.181494,-0.983392
1246,0.978992,0.203898
1247,-0.226194,0.974082
1248,-0.968664,-0.248373
1249,0.270423,-0.962742
1250,0.956317,0.292331
1251,-0.314088,0.949394
1252,-0.941976,-0.335680
1253,0.357098,-0.934067
1254,0.925671,0.378329
1255,-0.399363,0.916793
1256,-0.907437,-0.420189
1257,0.440796,-0.897607
1258,0.887310,0.461173
1259,-0.481310,0.876551
1260,-0.865334,-0.501196
1261,0.520820,-0.853666
1262,0.841554,0.540173
1263,-0.559245,0.829002
1264,-0.816019,-0.578025
1265,0.596504,-0.802610
1266,0.788783,0.614672
1267,-0.632519,0.774545
1268,-0.759903,-0.650037
1269,0.667216,-0.744865
1270,0.729438,0.684047
1271,-0.700521,0.713632
1272,-0.697453,-0.716631
1273,0.732366,-0.680911
1274,0.664014,0.747720
1275,-0.762685,0.646770
1276,-0.629190,-0.777251
1277,0.791413,-0.611282
1278,0.593055,0.805162
1279,-0.818491,0.574519
1280,-0.555683,-0.831394
1281,0.843864,-0.536558
1282,0.517153,0.855893
1283,-0.867476,0.497478
1284,-0.477545,-0.878608
1285,0.889281,-0.457362
1286,0.436941,0.899490
1287,-0.909282,0.416181
1288,-0.395202,-0.918594
1289,0.927423,-0.374014
1290,0.352630,0.935763
1291,-0.943610,0.331060
1292,-0.309315,-0.950960
1293,0.957808,-0.287408
1294,0.265348,0.964153
1295,-0.969989,0.243150
1296,-0.220823,-0.975314
1297,0.980125,-0.198380
1298,0.175832,0.984420
1299,-0.988197,0.153191
1300,-0.130470,-0.991452
1301,0.994186,-0.107680
1302,0.084834,0.996395
1303,-0.998080,0.061943
1304,-0.039019,-0.999238
1305,0.999871,-0.016074
1306,-0.006879,0.999976
1307,-0.999555,-0.029828
1308,0.052762,-0.998607
1309,0.997133,0.075667
1310,-0.098533,0.995134
1311,-0.992610,-0.121347
1312,0.144097,-0.989564
1313,0.985996,0.166772
1314,-0.189358,0.981908
1315,-0.977303,-0.211844
1316,0.234219,-0.972184
1317,0.966552,0.256471
1318,-0.278587,0.960411
1319,-0.953764,-0.300557
1320,0.322368,-0.946614
1321,0.938966,0.344010
1322,-0.365470,0.930823
1323,-0.922190,-0.386737
1324,0.407801,-0.913071
1325,0.903470,0.428650
1326,-0.449274,0.893394
1327,-0.882847,-0.469660
1328,0.489799,-0.871835
1329,0.860364,0.509680
1330,-0.529293,0.848439
1331,-0.836068,-0.548626
1332,0.567671,-0.823255
1333,0.810010,0.586417
1334,-0.604853,0.796337
1335,-0.782245,-0.622971
1336,0.640761,-0.767741
1337,0.752832,0.658213
1338,-0.675318,0.737526
1339,-0.721832,-0.692068
1340,0.708453,-0.705758
1341,0.689312,0.724465
1342,-0.740095,0.672503
1343,-0.655339,-0.755335
1344,0.770177,-0.637830
1345,0.619986,0.784613
1346,-0.798636,0.601814
1347,-0.583326,-0.812238
1348,0.825413,-0.564530
1349,0.545436,0.838152
1350,-0.850450,0.526056
1351,-0.506398,-0.862300
1352,0.873695,-0.486473
1353,0.466292,0.884631
1354,-0.895100,0.445866
1355,-0.425204,-0.905097
1356,0.914618,-0.404319
1357,0.383220,0.923657
1358,-0.932209,0.361920
1359,-0.340429,-0.940270
1360,0.947836,-0.318758
1361,0.296920,0.954902
1362,-0.961466,0.274925
1363,-0.252786,-0.967522
1364,0.973069,-0.230513
1365,0.208118,0.978104
1366,-0.982623,0.185615
1367,-0.163013,-0.986624
1368,0.990105,-0.140325
1369,0.117564,0.993065
1370,-0.995502,0.094740
1371,-0.071867,-0.997414
1372,0.998801,-0.048956
1373,0.026019,0.999661
1374,-0.999995,0.003068
1375,0.019885,-0.999802
1376,0.999083,0.042826
1377,-0.065746,0.997836
1378,-0.996065,-0.088630
1379,0.111468,-0.993768
1380,0.990948,0.134248
1381,-0.156956,0.987606
1382,-0.983743,-0.179582
1383,0.202113,-0.979362
1384,0.974465,0.224538
1385,-0.246844,0.969055
1386,-0.963134,-0.269021
1387,0.291056,-0.956706
1388,0.949774,0.312937
1389,-0.334653,0.942341
1390,-0.934412,-0.356193
1391,0.377546,-0.925991
1392,0.917082,0.398699
1393,-0.419643,0.907689
1394,-0.897819,-0.440365
1395,0.460856,-0.887475
1396,0.876664,0.481103
1397,-0.501098,0.865391
1398,-0.853662,-0.520828
1399,0.540284,-0.841483
1400,0.828861,0.559455
1401,-0.578331,0.815802
1402,-0.802314,-0.596903
1403,0.615160,-0.788402
1404,0.774076,0.633093
1405,-0.650692,0.759341
1406,-0.744207,-0.667949
1407,0.684854,-0.728680
1408,0.712770,0.701398
1409,-0.717573,0.696484
1410,-0.679831,-0.733369
1411,0.748779,-0.662820
1412,0.645459,0.763795
1413,-0.778408,0.627759
1414,-0.609728,-0.792611
1415,0.806396,-0.591376
1416,0.572712,0.819757
1417,-0.832686,0.553746
1418,-0.534489,-0.845176
1419,0.857220,-0.514950
1420,0.495139,0.868814
1421,-0.879949,0.475068
1422,-0.454747,-0.890621
1423,0.900823,-0.434186
1424,0.413396,0.910551
1425,-0.919800,0.392388
1426,-0.371174,-0.928563
1427,0.936838,-0.349764
1428,0.328170,0.944619
1429,-0.951902,0.306403
1430,-0.284475,-0.958684
1431,0.964960,-0.262396
1432,0.240180,0.970728
1433,-0.975985,0.217837
1434,-0.195379,-0.980728
1435,0.984954,-0.172818
1436,0.150166,0.988661
1437,-0.991847,0.127435
1438,-0.104637,-0.994510
1439,0.996650,-0.081784
1440,0.058888,0.998265
1441,-0.999353,0.035960
1442,-0.013014,-0.999915
1443,0.999951,0.009939
1444,-0.032887,0.999459
1445,-0.998441,-0.055818
1446,0.078719,-0.996897
1447,0.994828,0.101578
1448,-0.124385,0.992234
1449,-0.989118,-0.147125
1450,0.169788,-0.985481
1451,0.981324,0.192362
1452,-0.214834,0.976650
1453,-0.971462,-0.237194
1454,0.259428,-0.965762
1455,0.959554,0.281525
1456,-0.303475,0.952840
1457,-0.945623,-0.325264
1458,0.346882,-0.937909
1459,0.929700,0.368317
1460,-0.389558,0.921002
1461,-0.911818,-0.410594
1462,0.431414,-0.902154
1463,0.892015,0.452006
1464,-0.472360,0.881406
1465,-0.870332,-0.492465
1466,0.512311,-0.858800
1467,0.846815,0.531887
1468,-0.551183,0.834385
1469,-0.821514,-0.570188
1470,0.588893,-0.808211
1471,0.794482,0.607288
1472,-0.625362,0.780334
1473,-0.765776,-0.643108
1474,0.660514,-0.750814
1475,0.735456,0.677572
1476,-0.694274,0.719711
1477,-0.703587,-0.710610
1478,0.726571,-0.687092
1479,0.670235,0.742149
1480,-0.757337,0.653024
1481,-0.635470,-0.772125
1482,0.786507,-0.617581
1483,0.599367,0.800474
1484,-0.814020,0.580837
1485,-0.562001,-0.827137
1486,0.839818,-0.542869
1487,0.523450,0.852056
1488,-0.863846,0.503756
1489,-0.483797,-0.875180
1490,0.886054,-0.463583
1491,0.443124,0.896460
1492,-0.906395,0.422432
1493,-0.401518,-0.915851
1494,0.924825,-0.380392
1495,0.359065,0.933313
1496,-0.941308,0.337549
1497,-0.315856,-0.948807
1498,0.955807,-0.293996
1499,0.271981,0.962303
1500,-0.968291,0.249823
1501,-0.227534,-0.973770
1502,0.978736,-0.205124
1503,0.182606,0.983186
1504,-0.987118,0.159992
1505,-0.137294,-0.990530
1506,0.993420,-0.114524
1507,0.091693,0.995787
1508,-0.997630,0.068814
1509,-0.045898,-0.998946
1510,0.999736,-0.022959
1511,0.000007,1.000000
1512,-0.999737,-0.022944
1513,0.045884,-0.998947
1514,0.997631,0.068799
1515,-0.091679,0.995789
1516,-0.993422,-0.114509
1517,0.137280,-0.990532
1518,0.987121,0.159978
1519,-0.182592,0.983189
1520,-0.978739,-0.205110
1521,0.227519,-0.973774
1522,0.968295,0.249809
1523,-0.271967,0.962306
1524,-0.955811,-0.293982
1525,0.315842,-0.948812
1526,0.941313,0.337536
1527,-0.359052,0.933318
1528,-0.924831,-0.380378
1529,0.401504,-0.915857
1530,0.906401,0.422419
1531,-0.443111,0.896467
1532,-0.886060,-0.463570
1533,0.483784,-0.875187
1534,0.863853,0.503744
1535,-0.523438,0.852064
1536,-0.839826,-0.542856
1537,0.520739,-0.853716
1538,0.867024,0.498266
1539,-0.475453,0.879741
1540,-0.891858,-0.452316
1541,0.428870,-0.903366
1542,0.914258,0.405132
1543,-0.381117,0.924527
1544,-0.934165,-0.356843
1545,0.332325,-0.943165
1546,0.951522,0.307580
1547,-0.282625,0.959230
1548,-0.966284,-0.257478
1549,0.232155,-0.972679
1550,0.978410,0.206674
1551,-0.181052,0.983474
1552,-0.987866,-0.155306
1553,0.129454,-0.991585
1554,0.994628,0.103514
1555,-0.077504,0.996992
1556,-0.998676,-0.051440
1557,0.025341,-0.999679
1558,1.000000,-0.000774
1559,0.026890,0.999638
1560,-0.998595,0.052987
1561,-0.079048,-0.996871
1562,0.994466,-0.105055
1563,0.130990,0.991384
1564,-0.987625,0.156836
1565,-0.182575,-0.983192
1566,0.978089,-0.208189
1567,0.233662,0.972318
1568,-0.965884,0.258975
1569,-0.284111,-0.958791
1570,0.951045,-0.309053
1571,0.333785,0.942649
1572,-0.933611,0.358289
1573,-0.382549,-0.923935
1574,0.913630,-0.406547
1575,0.430269,0.902701
1576,-0.891156,0.453697
1577,-0.476815,-0.879004
1578,0.866252,-0.499608
1579,0.522060,0.852908
1580,-0.838984,0.544157
1581,-0.565882,-0.824487
1582,0.809427,-0.587221
1583,0.608159,0.793815
1584,-0.777662,0.628682
1585,-0.648777,-0.760978
1586,0.743776,-0.668429
1587,0.687626,0.726066
1588,-0.707860,0.706353
1589,-0.724598,-0.689172
1590,0.670013,-0.742349
1591,0.759594,0.650398
1592,-0.630339,0.776320
1593,-0.792517,-0.609850
1594,0.588945,-0.808173
1595,0.823278,0.567638
1596,-0.545944,0.837822
1597,-0.851794,-0.523878
1598,0.501454,-0.865184
1599,0.877985,0.478688
1600,-0.455595,0.890187
1601,-0.901781,-0.432192
1602,0.408494,-0.912761
1603,0.923118,0.384518
1604,-0.360279,0.932845
1605,-0.941935,-0.335794
1606,0.311080,-0.950384
1607,0.958184,0.286154
1608,-0.261033,0.965330
1609,-0.971818,-0.235734
1610,0.210274,-0.977643
1611,0.982800,0.184670
1612,-0.158941,0.987288
1613,-0.991102,-0.133103
1614,0.107174,-0.994240
1615,0.996700,0.081173
1616,-0.055116,0.998480
1617,-0.999579,-0.029021
1618,0.002906,-0.999996
1619,0.999731,-0.023210
1620,0.049311,0.998783
1621,-0.997155,0.075378
1622,-0.101394,-0.994846
1623,0.991859,-0.127340
1624,0.153200,0.988195
1625,-0.983857,0.178955
1626,-0.204588,-0.978848
1627,0.973171,-0.230081
1628,0.255418,0.966831
1629,-0.959831,0.280580
1630,-0.305551,-0.952176
1631,0.943871,-0.330313
1632,0.354850,0.934923
1633,-0.925337,0.379145
1634,-0.403182,-0.915120
1635,0.904278,-0.426943
1636,0.450413,0.892820
1637,-0.880753,0.473576
1638,-0.496416,-0.868085
1639,0.854824,-0.518918
1640,0.541065,0.840981
1641,-0.826564,0.562843
1642,-0.584237,-0.811583
1643,0.796048,-0.605233
1644,0.625816,0.779971
1645,-0.763361,0.645972
1646,-0.665687,-0.746231
1647,0.728592,-0.684948
1648,0.703742,0.710455
1649,-0.691834,0.722056
1650,-0.739878,-0.672741
1651,0.653190,-0.757194
1652,0.773995,0.633192
1653,-0.612763,0.790267
1654,-0.806000,-0.591915
1655,0.570664,-0.821183
1656,0.835807,0.549024
1657,-0.527009,0.849860
1658,-0.863333,-0.504635
1659,0.481916,-0.876217
1660,0.888504,0.458869
1661,-0.435509,0.900185
1662,-0.911251,-0.411851
1663,0.387913,-0.921696
1664,0.931512,0.363710
1665,-0.339259,0.940693
1666,-0.949232,-0.314576
1667,0.289679,-0.957124
1668,0.964363,0.264584
1669,-0.239309,0.970943
1670,-0.976862,-0.213871
1671,0.188287,-0.982114
1672,0.986696,0.162574
1673,-0.136750,0.990606
1674,-0.993839,-0.110833
1675,0.084841,-0.996395
1676,0.998270,0.058790
1677,-0.032700,0.999465
1678,-0.999978,-0.006587
1679,-0.019530,-0.999809
1680,0.998958,-0.045634
1681,0.071707,0.997426
1682,-0.995213,0.097731
1683,-0.123688,-0.992321
1684,0.988752,-0.149561
1685,0.175332,0.984509
1686,-0.979595,0.200983
1687,-0.226498,-0.974012
1688,0.967764,-0.251857
1689,0.277045,0.960857
1690,-0.953294,0.302044
1691,-0.326837,-0.945081
1692,0.936223,-0.351407
1693,0.375737,0.926726
1694,-0.916598,0.399811
1695,-0.423612,-0.905844
1696,0.894472,-0.447124
1697,0.470331,0.882490
1698,-0.869906,0.493218
1699,-0.515768,-0.856729
1700,0.842967,-0.537966
1701,0.559797,0.828630
1702,-0.813728,0.581246
1703,-0.602299,-0.798271
1704,0.782269,-0.622941
1705,0.643158,0.765734
1706,-0.748676,0.662936
1707,-0.682262,-0.731108
1708,0.713041,-0.701123
1709,0.719505,0.694487
1710,-0.675460,0.737397
1711,-0.754785,-0.655972
1712,0.636037,-0.771659
1713,0.788006,0.615667
1714,-0.594878,0.803816
1715,-0.819077,-0.573683
1716,0.552097,-0.833780
1717,0.847914,0.530134
1718,-0.507809,0.861470
1719,-0.874438,-0.485138
1720,0.462136,-0.886809
1721,0.898575,0.438819
1722,-0.415202,0.909729
1723,-0.920262,-0.391303
1724,0.367136,-0.930167
1725,0.939438,0.342719
1726,-0.318068,0.948068
1727,-0.956051,-0.293200
1728,0.268132,-0.963382
1729,0.970056,0.242882
1730,-0.217465,0.976068
1731,-0.981414,-0.191900
1732,0.166205,-0.986091
1733,0.990095,0.140395
1734,-0.114491,0.993424
1735,-0.996076,-0.088508
1736,0.062464,-0.998047
1737,0.999338,0.036378
1738,-0.010268,0.999947
1739,-0.999874,0.015850
1740,-0.041957,-0.999119
1741,0.997683,-0.068035
1742,0.094067,0.995566
1743,-0.992770,0.120035
1744,-0.145921,-0.989296
1745,0.985148,-0.171707
1746,0.197376,0.980328
1747,-0.974839,0.222911
1748,-0.248293,-0.968685
1749,0.961870,-0.273506
1750,0.298533,0.954399
1751,-0.946277,0.323356
1752,-0.347958,-0.937510
1753,0.928103,-0.372323
1754,0.396434,0.918063
1755,-0.907397,0.420275
1756,-0.443829,-0.896112
1757,0.884215,-0.467080
1758,0.490012,0.871715
1759,-0.858621,0.512611
1760,-0.534859,-0.844941
1761,0.830685,-0.556743
1762,0.578247,0.815862
1763,-0.800482,0.599356
1764,-0.620057,-0.784557
1765,0.768096,-0.640335
1766,0.660176,0.751111
1767,-0.733614,0.679566
1768,-0.698493,-0.715617
1769,0.697131,-0.716944
1770,0.734905,0.678170
1771,-0.658746,0.752365
1772,-0.769312,-0.638873
1773,0.618564,-0.785735
1774,0.801621,0.597833
1775,-0.576694,0.816960
1776,-0.831742,-0.555162
1777,0.533251,-0.845957
1778,0.859595,0.510977
1779,-0.488353,0.872646
1780,-0.885102,-0.465397
1781,0.442123,-0.896954
1782,0.908195,0.418548
1783,-0.394687,0.918815
1784,-0.928810,-0.370557
1785,0.346174,-0.938170
1786,0.946891,0.321555
1787,-0.296717,0.954965
1788,-0.962389,-0.271676
1789,0.246450,-0.969155
1790,0.975261,0.221056
1791,-0.195511,0.980701
1792,-0.985473,-0.169833
1793,0.192407,-0.981315
1794,0.976641,0.214879
1795,-0.237238,0.971452
1796,-0.965751,-0.259472
1797,0.281569,-0.959541
1798,0.952826,0.303518
1799,-0.325307,0.945609
1800,-0.937893,-0.346924
1801,0.368359,-0.929684
1802,0.920984,0.389600
1803,-0.410635,0.911800
1804,-0.902135,-0.431454
1805,0.452046,-0.891995
1806,0.881384,0.472400
1807,-0.492505,0.870310
1808,-0.858777,-0.512350
1809,0.531925,-0.846791
1810,0.834360,0.551220
1811,-0.570225,0.821488
1812,-0.808184,-0.588930
1813,0.607324,-0.794455
1814,0.780306,0.625398
1815,-0.643142,0.765747
1816,-0.750784,-0.660548
1817,0.677606,-0.735425
1818,0.719680,0.694306
1819,-0.710641,0.703554
1820,-0.687059,-0.726602
1821,0.742180,-0.670201
1822,0.652990,0.757366
1823,-0.772154,0.635435
1824,-0.617546,-0.786535
1825,0.800501,-0.599331
1826,0.580800,0.814046
1827,-0.827162,0.561963
1828,-0.542831,-0.839842
1829,0.852080,-0.523412
1830,0.503717,0.863869
1831,-0.875202,0.483757
1832,-0.463543,-0.886075
1833,0.896480,-0.443084
1834,0.422391,0.906414
1835,-0.915869,0.401476
1836,-0.380350,-0.924843
1837,0.933329,-0.359023
1838,0.337507,0.941323
1839,-0.948821,0.315813
1840,-0.293953,-0.955820
1841,0.962315,-0.271938
1842,0.249779,0.968303
1843,-0.973781,0.227489
1844,-0.205080,-0.978745
1845,0.983194,-0.182562
1846,0.159948,0.987125
1847,-0.990537,0.137249
1848,-0.114479,-0.993426
1849,0.995791,-0.091648
1850,0.068769,0.997633
1851,-0.998948,0.045853
1852,-0.022914,-0.999737
1853,1.000000,0.000038
1854,-0.022990,0.999736
1855,-0.998945,-0.045929
1856,0.068844,-0.997627
1857,0.995785,0.091724
1858,-0.114554,0.993417
1859,-0.990526,-0.137325
1860,0.160023,-0.987113
1861,0.983181,0.182636
1862,-0.205154,0.978730
1863,-0.973763,-0.227563
1864,0.249853,-0.968284
1865,0.962294,0.272011
1866,-0.294025,0.955798
1867,-0.948797,-0.315885
1868,0.337578,-0.941297
1869,0.933302,0.359094
1870,-0.380420,0.924814
1871,-0.915839,-0.401546
1872,0.422460,-0.906382
1873,0.896447,0.443152
1874,-0.463610,0.886039
1875,-0.875165,-0.483824
1876,0.503783,-0.863830
1877,0.852040,0.523477
1878,-0.542894,0.839801
1879,-0.827119,-0.562026
1880,0.580862,-0.814002
1881,0.800456,0.599392
1882,-0.617606,0.786488
1883,-0.772106,-0.635494
1884,0.653048,-0.757317
1885,0.742129,0.670257
1886,-0.687114,0.726550
1887,-0.710588,-0.703608
1888,0.719732,-0.694252
1889,0.677550,0.735477
1890,-0.750834,0.660491
1891,-0.643084,-0.765796
1892,0.780354,-0.625338
1893,0.607263,0.794501
1894,-0.808229,0.588868
1895,-0.570163,-0.821532
1896,0.834401,-0.551157
1897,0.531861,0.846832
1898,-0.858816,0.512285
1899,-0.492439,-0.870347
1900,0.881420,-0.472333
1901,0.451978,0.892029
1902,-0.902167,0.431386
1903,-0.410566,-0.911831
1904,0.921014,-0.389530
1905,0.368288,0.929712
1906,-0.937919,0.346853
1907,-0.325235,-0.945633
1908,0.952849,-0.303445
1909,0.281496,0.959562
1910,-0.965770,0.259398
1911,-0.237164,-0.971470
1912,0.976657,-0.214805
1913,0.192332,0.981330
1914,-0.985486,0.169758
1915,-0.147095,-0.989122
1916,0.992238,-0.124354
1917,0.101548,0.994831
1918,-0.996899,0.078688
1919,-0.055787,-0.998443
1920,0.999460,-0.032856
